task_uuid,request_id,src_path,scene,seat,date,task_name,tags,steps,duration,modality,actor,gender,height,weight,age,nationality,origin,status,track,PATH_PREFIX,match
8f5dd666-291b-4019-b205-f4fc4bc0e911,805_105,square04/20260124/805_105_1520628678,ITF,square04,2026/1/24,"将""小碗""从桌面放入""篮子""中",左手抓放-带tracker-高度100CM-距离15CM-放入-篮子右侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",6.35,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,180.0,60.0,25.0,CN,nr,1,1,square04/20260124/805_105,0
44d0e37f-a947-4fe9-aee9-a8a133529d52,805_106,square04/20260124/805_106_1520628691,ITF,square04,2026/1/24,"将""小碗""从桌面放入""篮子""中",左手抓放-带tracker-高度100CM-距离15CM-放入-篮子右侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",7.443,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,180.0,60.0,25.0,CN,nr,1,1,square04/20260124/805_106,0
2edbb385-b80f-4a12-b406-3c3ab21a40a7,805_107,square04/20260124/805_107_1520628703,ITF,square04,2026/1/24,"将""小碗""从桌面放入""篮子""中",左手抓放-带tracker-高度100CM-距离15CM-放入-篮子右侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",11.612,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,180.0,60.0,25.0,CN,nr,1,1,square04/20260124/805_107,0
1f3dfd26-675e-4393-b03c-43553daea6fd,805_108,square04/20260124/805_108_1520628722,ITF,square04,2026/1/24,"将""小碗""从桌面放入""篮子""中",左手抓放-带tracker-高度100CM-距离15CM-放入-篮子右侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",9.012,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,180.0,60.0,25.0,CN,nr,1,1,square04/20260124/805_108,0
8eaf2349-bf8b-4e3d-9c6f-5f11a1cff142,805_109,square04/20260124/805_109_1520628737,ITF,square04,2026/1/24,"将""小碗""从桌面放入""篮子""中",左手抓放-带tracker-高度100CM-距离15CM-放入-篮子右侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",8.14,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,180.0,60.0,25.0,CN,nr,1,1,square04/20260124/805_109,0
b06e2dc2-3fd5-48c5-a072-8024b5bc3a5b,805_110,square04/20260124/805_110_1520628749,ITF,square04,2026/1/24,"将""小碗""从桌面放入""篮子""中",左手抓放-带tracker-高度100CM-距离15CM-放入-篮子右侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",12.86,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,180.0,60.0,25.0,CN,nr,1,1,square04/20260124/805_110,0
3f8c0de7-ba81-407d-99db-bc3e6a76c010,805_111,square04/20260124/805_111_1520628770,ITF,square04,2026/1/24,"将""小碗""从桌面放入""篮子""中",左手抓放-带tracker-高度100CM-距离15CM-放入-篮子右侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",8.019,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,180.0,60.0,25.0,CN,nr,1,1,square04/20260124/805_111,0
ca28d46d-99d2-450d-9607-43fade1c3266,805_112,square04/20260124/805_112_1520628784,ITF,square04,2026/1/24,"将""小碗""从桌面放入""篮子""中",左手抓放-带tracker-高度100CM-距离15CM-放入-篮子右侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",10.59,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,180.0,60.0,25.0,CN,nr,1,1,square04/20260124/805_112,square04/20260124/805_112
04e8bfb5-78fd-4b57-b9f3-5e98cbf387dc,805_113,square04/20260124/805_113_1520628799,ITF,square04,2026/1/24,"将""小碗""从桌面放入""篮子""中",左手抓放-带tracker-高度100CM-距离15CM-放入-篮子右侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",9.787,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,180.0,60.0,25.0,CN,nr,1,1,square04/20260124/805_113,0
1c16d2e1-2ef8-474f-9deb-ff08b2fc28d4,805_114,square04/20260124/805_114_1520628817,ITF,square04,2026/1/24,"将""小碗""从桌面放入""篮子""中",左手抓放-带tracker-高度100CM-距离15CM-放入-篮子右侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",8.818,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,180.0,60.0,25.0,CN,nr,1,1,square04/20260124/805_114,0
911c30e5-7358-49d5-b7c3-d6098e2bd1c7,806_1,square04/20260124/806_1_1520607335,ITF,square04,2026/1/24,"将""小碗""从桌面放入""篮子""中",右手抓放-带tracker-高度100CM-距离15CM-放入-篮子右侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",12.365,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,,,,,,nr,1,1,square04/20260124/806_1,0
f70c0263-00e6-4484-a606-eb35fd3bac35,806_2,square04/20260124/806_2_1520607504,ITF,square04,2026/1/24,"将""小碗""从桌面放入""篮子""中",右手抓放-带tracker-高度100CM-距离15CM-放入-篮子右侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",7.247,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,60.0,25.0,CN,nr,1,1,square04/20260124/806_2,0
c20cc27f-59d0-4738-9f0f-91db816262a2,806_3,square04/20260124/806_3_1520607566,ITF,square04,2026/1/24,"将""小碗""从桌面放入""篮子""中",右手抓放-带tracker-高度100CM-距离15CM-放入-篮子右侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",12.713,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,60.0,25.0,CN,nr,1,1,square04/20260124/806_3,0
a1889e22-ac35-4c01-ba25-f125faf8bd08,806_4,square04/20260124/806_4_1520607587,ITF,square04,2026/1/24,"将""小碗""从桌面放入""篮子""中",右手抓放-带tracker-高度100CM-距离15CM-放入-篮子右侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",12.197,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,60.0,25.0,CN,nr,1,1,square04/20260124/806_4,0
f9cbf5d3-96b3-40fa-8bb7-9ffea817054e,806_5,square04/20260124/806_5_1520607607,ITF,square04,2026/1/24,"将""小碗""从桌面放入""篮子""中",右手抓放-带tracker-高度100CM-距离15CM-放入-篮子右侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",13.669,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,60.0,25.0,CN,nr,1,1,square04/20260124/806_5,0
4f61e161-3ecf-4bc2-9d1c-f966e7e0010d,806_6,square04/20260124/806_6_1520607627,ITF,square04,2026/1/24,"将""小碗""从桌面放入""篮子""中",右手抓放-带tracker-高度100CM-距离15CM-放入-篮子右侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",13.426,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,60.0,25.0,CN,nr,1,1,square04/20260124/806_6,0
0fd0eb3b-9190-42a4-b385-5868a466146e,806_7,square04/20260124/806_7_1520607649,ITF,square04,2026/1/24,"将""小碗""从桌面放入""篮子""中",右手抓放-带tracker-高度100CM-距离15CM-放入-篮子右侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",12.631,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,60.0,25.0,CN,nr,1,1,square04/20260124/806_7,0
2b8c9924-bd7e-4d09-8eef-dfcbaa25edc3,806_8,square04/20260124/806_8_1520607670,ITF,square04,2026/1/24,"将""小碗""从桌面放入""篮子""中",右手抓放-带tracker-高度100CM-距离15CM-放入-篮子右侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",10.835,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,60.0,25.0,CN,nr,1,1,square04/20260124/806_8,0
0b7a4673-2602-4012-b327-e02ee8da47e6,806_9,square04/20260124/806_9_1520607688,ITF,square04,2026/1/24,"将""小碗""从桌面放入""篮子""中",右手抓放-带tracker-高度100CM-距离15CM-放入-篮子右侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",11.942,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,60.0,25.0,CN,nr,1,1,square04/20260124/806_9,0
dab13a20-4afa-4443-b398-20c66a2afb6b,806_10,square04/20260124/806_10_1520607708,ITF,square04,2026/1/24,"将""小碗""从桌面放入""篮子""中",右手抓放-带tracker-高度100CM-距离15CM-放入-篮子右侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",11.754,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,60.0,25.0,CN,nr,1,1,square04/20260124/806_10,0
6b29363e-625c-45fb-b900-acc4c3733e01,806_11,square04/20260124/806_11_1520607726,ITF,square04,2026/1/24,"将""小碗""从桌面放入""篮子""中",右手抓放-带tracker-高度100CM-距离15CM-放入-篮子右侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",13.625,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,60.0,25.0,CN,nr,1,1,square04/20260124/806_11,0
25b81c1a-79ef-4577-a0b5-c974a3b145e2,806_12,square04/20260124/806_12_1520607747,ITF,square04,2026/1/24,"将""小碗""从桌面放入""篮子""中",右手抓放-带tracker-高度100CM-距离15CM-放入-篮子右侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",13.339,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,60.0,25.0,CN,nr,1,1,square04/20260124/806_12,0
a533831e-8608-4d84-9428-87e0bb37dce9,806_13,square04/20260124/806_13_1520607768,ITF,square04,2026/1/24,"将""小碗""从桌面放入""篮子""中",右手抓放-带tracker-高度100CM-距离15CM-放入-篮子右侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",13.493,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,60.0,25.0,CN,nr,1,1,square04/20260124/806_13,0
964777f3-df0a-449e-9447-e670da730bd7,806_14,square04/20260124/806_14_1520607787,ITF,square04,2026/1/24,"将""小碗""从桌面放入""篮子""中",右手抓放-带tracker-高度100CM-距离15CM-放入-篮子右侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",13.504,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,60.0,25.0,CN,nr,1,1,square04/20260124/806_14,0
1f63c638-ef2a-46a7-8240-82fbaf68e169,806_15,square04/20260124/806_15_1520607807,ITF,square04,2026/1/24,"将""小碗""从桌面放入""篮子""中",右手抓放-带tracker-高度100CM-距离15CM-放入-篮子右侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",11.762,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,60.0,25.0,CN,nr,1,1,square04/20260124/806_15,0
9a90894d-6b11-4308-9d02-d4c2466f28f6,806_16,square04/20260124/806_16_1520607829,ITF,square04,2026/1/24,"将""小碗""从桌面放入""篮子""中",右手抓放-带tracker-高度100CM-距离15CM-放入-篮子右侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",13.585,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,60.0,25.0,CN,nr,1,1,square04/20260124/806_16,0
aae1c1e3-6ed9-47ba-9627-ea048d47df5c,806_17,square04/20260124/806_17_1520607851,ITF,square04,2026/1/24,"将""小碗""从桌面放入""篮子""中",右手抓放-带tracker-高度100CM-距离15CM-放入-篮子右侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",13.283,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,60.0,25.0,CN,nr,1,1,square04/20260124/806_17,0
8201c70b-d264-4159-a039-f5ffef12cfda,806_18,square04/20260124/806_18_1520607871,ITF,square04,2026/1/24,"将""小碗""从桌面放入""篮子""中",右手抓放-带tracker-高度100CM-距离15CM-放入-篮子右侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",13.013,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,60.0,25.0,CN,nr,1,1,square04/20260124/806_18,0
84423a57-009c-41fe-b49c-3bbdc600d6b4,806_19,square04/20260124/806_19_1520607891,ITF,square04,2026/1/24,"将""小碗""从桌面放入""篮子""中",右手抓放-带tracker-高度100CM-距离15CM-放入-篮子右侧,"演员呈现初始状态|低头查看""小碗""|使用操作指定的手，抓取并抓紧""小碗""|转头看向""小碗""将要放置的篮子|将""小碗""放置在篮子内|确定放稳""小碗""后，松手并恢复到初始姿态",11.032,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,175.0,60.0,25.0,CN,nr,1,1,square04/20260124/806_19,0
